cseq,mapX,mapY,useyn
1034,127.037422,35.7894513,y
1035,128.216374,35.7951045,y
1036,128.008217,35.5226165,y
1037,127.0331502,35.788696,y
1038,127.0425044,37.8038074,y
1039,127.966808,34.9942512,y
1040,127.4399213,36.2086218,y
1041,128.8610101,35.9209623,y
1042,127.9556303,37.2198938,y
1043,128.7844806,37.9360329,y
1044,127.1304054,37.9441168,y
1045,128.0496298,34.7885397,y
1046,127.4301733,37.6552473,y
1047,127.652178,35.1569293,y
1048,128.1608406,37.1945884,y
1049,128.1297347,37.2502467,y
1050,127.7386744,36.1999273,y
1051,128.374197,35.0337609,y
1052,127.5603348,37.9050084,y
1053,128.0350186,37.7479794,y
1054,127.3190091,36.066753,y
1055,129.2802864,35.7445467,y
1056,128.344633,37.2987559,y
1057,128.5955528,36.0002465,y
1058,126.9646347,37.6762165,y
1059,126.9915467,36.9413172,y
1060,127.3118837,36.1850495,y
1061,126.9067495,37.2985037,y
1062,127.7423345,36.6112807,y
1063,127.0152797,38.0534961,y
1064,128.1675391,37.2486796,y
1065,126.2752562,36.7202954,y
1066,127.6549613,37.5647187,y
1067,127.262511,38.0272702,y
1068,126.6607552,34.4723121,y
1069,127.3423037,36.0372997,y
1070,127.4837977,37.3088885,y
1071,129.0735873,36.0665764,y
1072,127.2598853,37.6999559,y
1073,126.9855422,37.9225286,y
1074,128.7891948,37.3454591,y
1075,128.4774093,37.2957533,y
1076,127.6060217,37.5995199,y
1077,126.6081985,37.2131933,y
1078,127.73234,36.276653,y
1079,126.2736136,36.7219443,y
1080,127.4411212,34.5246163,y
1081,128.2102598,36.9748222,y
1082,127.4010875,37.7549432,y
1083,127.3667318,36.8744595,y
1084,127.6697009,37.8489507,y
1085,127.6165096,38.1395281,y
1086,128.0444627,34.9871545,y
1087,127.1246676,38.1977884,y
1088,127.354165,37.9897026,y
1089,126.9516084,37.7248187,y
1090,127.2626171,36.3678084,y
1091,128.125936,38.0822505,y
1092,128.1934123,37.5815087,y
1093,128.1522911,37.3552714,y
1094,129.171188,35.4929626,y
1095,126.5323266,37.7448598,y
1096,128.2331304,34.6471472,y
1097,129.1689864,35.7735473,y
1098,126.5702452,36.4615458,y
1099,128.7766447,36.0962389,y
1100,127.2491962,36.8471705,y
1101,127.2524744,38.1085377,y
1102,128.3772088,35.0892776,y
1103,128.8501385,35.725279,y
1104,128.561616,35.0584996,y
1105,128.5239646,34.933026,y
1106,128.6772366,36.5030261,y
1107,126.9058608,35.5074531,y
1108,126.9770507,37.5573093,y
1109,129.3917834,36.1811265,y
1110,126.8473535,35.4260534,y
1111,127.8544648,37.4403198,y
1112,127.229622,36.8082957,y
1113,128.0535286,37.8247406,y
1114,127.9856823,35.4869844,y
1115,127.1676655,37.5426858,y
1116,127.862157,37.0240369,y
1117,127.08781,35.1533461,y
1118,128.3453184,37.6159993,y
1119,126.3751375,37.6688263,y
1120,126.9874125,36.4645591,y
1121,126.9158491,37.6358864,y
1122,128.5641568,35.5608157,y
1123,127.3511222,37.936403,y
1124,128.2361211,35.6654887,y
1125,128.204168,37.293537,y
1126,127.7499632,37.9201844,y
1127,127.5619131,37.8734493,y
1128,128.481987,35.973712,y
1129,127.9983845,36.1978065,y
1130,128.0651488,37.8073704,y
1131,127.8865536,37.4403237,y
1132,127.3924483,37.8625438,y
1133,128.0728906,35.6146314,y
1134,128.7616304,35.8027531,y
1135,127.6165503,37.6494941,y
1136,128.2267037,38.0039085,y
1137,126.9456531,36.1853984,y
1138,126.9812962,37.7361354,y
1139,126.6328626,36.0992958,y
1140,127.5102888,37.5882656,y
1141,128.050998,37.216701,y
1142,126.3091394,37.6882144,y
1143,128.3279081,37.2915689,y
1144,127.1498284,37.973624,y
1145,127.906147,36.7848921,y
1146,128.8046178,35.5948014,y
1147,127.7575507,35.9312041,y
1148,127.6198493,37.7306167,y
1149,127.7045248,36.6174275,y
1150,127.1641545,36.8238618,y
1151,127.3954895,36.7625501,y
1152,128.0305302,35.2293059,y
1153,128.0878332,35.7504698,y
1154,127.6119508,37.8382653,y
1155,127.5447241,37.7180867,y
1156,127.9242976,36.9015876,y
1157,128.9023374,35.7995015,y
1158,127.270899,37.9734321,y
1159,128.3515218,37.2396078,y
1160,129.4016961,36.378392,y
1161,126.9560496,37.7408935,y
1162,127.1825423,36.2364157,y
1163,127.2464364,37.8561492,y
1164,126.2906797,36.9368851,y
1165,127.7699622,37.1027268,y
1166,126.8791624,37.9925798,y
1167,126.8929796,37.4868362,y
1168,127.2480882,38.0753194,y
1169,127.8229352,35.2336843,y
1170,127.1381547,36.64973,y
1171,126.9802974,37.734865,y
1172,127.5084414,37.8430349,y
1173,128.0199999,37.0701474,y
1174,128.0198631,37.0697547,y
1175,127.3173409,38.0959256,y
1176,128.4286002,38.3511506,y
1177,126.1346367,36.7497892,y
1178,128.8792575,35.2238949,y
1179,127.4651416,37.8149511,y
1180,126.6710696,37.1764861,y
1181,127.0002569,36.7616614,y
1182,128.750316,37.9860295,y
1183,127.4837649,37.0380662,y
1184,128.7140726,36.1460718,y
1185,127.4818839,37.6761274,y
1186,127.3885077,36.0704293,y
1187,127.4056191,37.0957446,y
1188,127.1104547,37.055156,y
1189,127.8172107,38.0179406,y
1190,127.5328442,37.6283489,y
1191,127.964142,34.9722881,y
1192,127.4370014,37.7455834,y
1193,129.049416,36.9398801,y
1194,127.1515172,35.8019984,y
1195,127.3650999,37.7499061,y
1196,126.8267051,37.1693374,y
1197,127.5738844,37.8975905,y
1198,127.5119907,35.9896047,y
1199,127.760005,34.5928427,y
1200,126.8722898,37.8825957,y
1201,127.4972267,37.8978328,y
1202,127.9639491,36.471336,y
1203,126.7761514,37.7807259,y
1204,128.6947951,34.9725201,y
1205,129.0578405,35.7922169,y
1206,128.5476326,35.0959967,y
1207,128.2294357,35.2508039,y
1208,127.2137981,37.1023377,y
1209,127.3614772,37.7619548,y
1210,128.0327761,34.9349103,y
1211,129.5770119,36.0184599,y
1212,126.0673092,35.0999186,y
1213,126.7603775,37.8276783,y
1214,126.5156667,37.5928403,y
1215,128.0226693,35.1288903,y
1216,127.7501251,38.014205,y
1217,127.3632787,37.8873298,y
1218,128.3969818,36.9997425,y
1219,128.4175802,37.0002234,y
1220,127.7714945,35.2800038,y
1221,127.5948785,37.4953606,y
1222,127.9666544,34.9939192,y
1223,127.4319424,37.6360696,y
1224,127.8107197,35.2404778,y
1225,128.009482,35.2347972,y
1226,126.3362683,36.5459444,y
1227,127.607427,37.1054862,y
1228,127.6230078,37.6403929,y
1229,127.6847375,37.3919133,y
1230,127.2790963,37.881928,y
1231,129.3840431,36.5272268,y
1232,126.9914765,35.3877434,y
1233,127.3761017,37.6478265,y
1234,127.5748272,37.9129865,y
1235,128.0275493,35.6126648,y
1236,128.6658519,35.7823913,y
1237,128.8911335,35.6838183,y
1238,128.5744347,37.2811301,y
1239,128.2931334,34.6341113,y
1240,127.8158325,36.6804136,y
1241,128.3675544,38.2212233,y
1242,128.9287263,37.6879875,y
1243,128.0510243,37.0069756,y
1244,128.9333173,35.524271,y
1245,127.7481081,35.2776011,y
1246,127.277547,34.6843356,y
1247,126.7350518,37.8139428,y
1248,127.3563036,36.2959353,y
1249,127.1465113,37.7787465,y
1250,127.1145491,36.1930877,y
1251,127.5122394,37.6289889,y
1252,126.5106207,37.615425,y
1253,129.3565935,35.3599579,y
1254,129.3570211,35.3600586,y
1255,129.3561007,35.3603129,y
1256,129.3532858,35.368483,y
1257,127.6366814,35.4286063,y
1258,129.5247927,35.8889477,y
1259,129.4180969,36.9011533,y
1260,128.508307,37.1153889,y
1261,129.0183239,35.8305948,y
1262,128.873416,37.833575,y
1263,127.6790131,35.5881828,y
1264,128.0235752,36.8032645,y
1265,127.9564658,37.692614,y
1266,126.6079991,36.110159,y
1267,127.0415022,36.3648353,y
1268,127.8254907,36.530903,y
1269,129.3563571,35.3600837,y
1270,128.6361438,36.0290486,y
1271,127.2206194,37.459724,y
1272,127.1705192,36.8075052,y
1273,127.3820148,37.9105188,y
1274,128.2402262,36.9696635,y
1275,126.5636653,37.251908,y
1276,127.872685,35.4000608,y
1277,127.4775335,37.9538902,y
1278,127.4775335,37.9538902,y
1279,129.0587274,35.6911525,y
1280,129.5534205,36.0842733,y
1281,127.1049853,37.8898094,y
1282,126.302381,36.641891,y
1283,127.3929138,37.4554428,y
1284,127.3578425,37.7576449,y
1285,128.5606297,38.2502646,y
1286,128.8037992,35.4350045,y
1287,128.7753079,35.6816436,y
1288,127.284548,37.7650323,y
1289,129.0464575,37.5056251,y
1290,128.6307242,36.0298746,y
1291,127.3705635,37.9993732,y
1292,128.0815238,35.2718828,y
1293,127.534677,37.3640267,y
1294,127.0936171,36.6965799,y
1295,128.0829876,37.271084,y
1296,128.794758,37.7374275,y
1297,128.0284052,34.8460604,y
1298,127.1534962,37.7931589,y
1299,128.9393577,35.5564676,y
1300,128.2714478,37.3754434,y
1301,129.2574071,35.8573531,y
1302,127.1754463,37.0359535,y
1303,127.2636514,37.0323408,y
1304,127.9978104,35.6416944,y
1305,129.2840582,35.7726922,y
1306,126.9784195,37.8150024,y
1307,127.0018803,37.7834203,y
1308,127.0321441,36.8841353,y
1309,127.2110022,37.2852371,y
1310,127.6239477,37.7025608,y
1311,127.7619346,35.9075159,y
1312,127.463282,34.9429977,y
1313,128.1228937,37.0073678,y
1314,126.6094913,36.1511523,y
1315,127.5641105,37.8077416,y
1316,128.3076217,37.656461,y
1317,127.1657404,35.8010252,y
1318,128.3602753,37.5273811,y
1319,128.2018657,37.2932339,y
1320,128.4903857,37.3686498,y
1321,128.177708,37.0236278,y
1322,128.1577606,35.3558369,y
1323,126.5847692,33.300247,y
1324,127.7581717,37.8137609,y
1325,128.821031,35.0281616,y
1326,128.1932813,35.7278949,y
1327,127.3662493,36.887062,y
1328,127.5254645,37.8682026,y
1329,127.954897,34.8047858,y
1330,129.433748,36.8428667,y
1331,126.7700953,37.372206,y
1332,126.4520534,37.0388199,y
1333,127.435297,37.736941,y
1334,127.0820814,36.5552332,y
1335,127.850537,37.4453305,y
1336,129.01051,36.1404956,y
1337,127.3467722,37.8990501,y
1338,127.3056289,37.8299378,y
1339,126.3012525,36.8639895,y
1340,128.6901378,38.0111994,y
1341,128.6681701,36.0414301,y
1342,126.5981631,36.4091488,y
1343,127.8491826,34.9798196,y
1344,128.2923059,37.9130448,y
1345,129.2586043,35.8158313,y
1346,126.3267094,36.8526183,y
1347,128.6293745,37.9192339,y
1348,128.873765,37.7142387,y
1349,127.5280807,37.8315548,y
1350,127.6948852,35.8548018,y
1351,127.3917495,35.7173816,y
1352,127.3205736,37.8222461,y
1353,127.553944,35.0623303,y
1354,127.7866999,37.8606602,y
1355,127.2036786,35.448541,y
1356,127.1781203,36.3729373,y
1357,128.9605563,36.9895827,y
1358,127.5489707,37.8833509,y
1359,127.4873438,38.0845316,y
1360,127.3028273,35.7208543,y
1361,128.8000508,35.5367129,y
1362,126.1478527,36.796308,y
1363,126.1406022,36.7839609,y
1364,127.627613,38.133758,y
1365,127.358428,37.7895015,y
1366,129.2706408,35.3316123,y
1367,126.7095962,36.3387342,y
1368,126.5481618,37.5160908,y
1369,127.9588028,36.4860165,y
1370,127.8750978,36.0623862,y
1371,127.0645246,37.1382141,y
1372,126.2022919,36.7377478,y
1373,129.0938782,37.5903965,y
1374,128.1386278,37.2604897,y
1375,127.4668594,38.1933098,y
1376,126.2268144,36.8120627,y
1377,127.3159267,37.9954235,y
1378,128.0665293,36.913453,y
1379,127.2853634,37.8868061,y
1380,127.4474625,37.9814614,y
1381,126.8312976,37.8510485,y
1382,127.0109391,35.7190767,y
1383,127.6659405,36.8119599,y
1384,128.2293356,37.5906754,y
1385,127.3864808,38.0294047,y
1386,126.2881166,36.6714303,y
1387,128.5076008,36.9210157,y
1388,128.2619269,37.1718178,y
1389,128.3753007,35.1365006,y
1390,129.0271769,37.4643694,y
1391,128.9335584,35.4260851,y
1392,128.195825,37.345278,y
1393,126.3321981,35.1037694,y
1394,127.7632855,35.9068662,y
1395,127.7576923,35.9313087,y
1396,127.7757952,35.8983581,y
1397,127.6725427,35.8361305,y
1398,127.7606135,35.9089372,y
1399,127.762011,35.9072665,y
1400,127.6853322,35.8393446,y
1401,127.4934872,37.9105561,y
1402,126.4744529,37.2411795,y
1403,126.5339441,36.2363957,y
1404,127.1298836,35.4769206,y
1405,128.1268687,36.6579174,y
1406,128.0756159,36.7547637,y
1407,128.0537121,36.5999957,y
1408,127.9906692,36.6490188,y
1409,126.4929712,37.6014209,y
1410,127.5894989,37.7986639,y
1411,129.05157,35.6606015,y
1412,126.5355921,37.7403496,y
1413,127.4477438,36.6744104,y
1414,127.9221936,36.5580922,y
1415,127.9247206,36.5441356,y
1416,128.5795813,34.7894635,y
1417,127.9430533,38.0583229,y
1418,127.8995261,37.4619098,y
1419,126.2088358,36.8983578,y
1420,127.0292456,38.0375605,y
1421,128.7302622,37.5689004,y
1422,128.1800362,37.3121647,y
1423,127.8961331,36.7576735,y
1424,128.9264812,35.4918601,y
1425,127.8750004,36.0621547,y
1426,128.1331151,35.8606724,y
1427,128.8602127,35.543533,y
1428,128.1050179,36.6602093,y
1429,128.3182191,37.8712442,y
1430,128.1153075,37.171724,y
1431,128.407737,38.21975,y
1432,127.2410846,36.0135418,y
1433,127.8268382,36.0537718,y
1434,127.356336,37.853651,y
1435,128.9293859,35.4922214,y
1436,128.9284847,35.4934197,y
1437,128.8425501,35.5133756,y
1438,128.8409016,35.5108577,y
1439,128.9285863,35.4931562,y
1440,128.9262857,35.5228502,y
1441,127.5116915,37.732632,y
1442,129.0462238,35.1160647,y
1443,126.3909265,37.6203442,y
1444,126.3765532,37.6213882,y
1445,126.2007205,36.8909225,y
1446,127.0163316,37.373259,y
1447,127.5102426,37.6076671,y
1448,128.0470864,37.1523561,y
1449,128.0637094,37.1411458,y
1450,126.7215514,37.8412567,y
1451,126.9217065,37.7751154,y
1452,128.2714774,37.8763863,y
1453,127.7869327,35.9850668,y
1454,129.0740716,35.7126254,y
1455,128.242968,36.9230661,y
1456,126.6152381,34.6719718,y
1457,126.822725,37.8874633,y
1458,127.6903511,37.6923677,y
1459,127.7273548,37.1546762,y
1460,127.958008,37.213017,y
1461,127.0162333,36.8731738,y
1462,128.8985,36.984391,y
1463,127.2767968,37.938396,y
1464,128.3813017,37.9397149,y
1465,128.3970647,37.9242191,y
1466,127.5275498,35.5926568,y
1467,127.3968454,38.1079239,y
1468,129.0026709,35.6658549,y
1469,129.5254042,35.9098477,y
1470,128.30755,37.3438487,y
1471,128.3501726,38.2015573,y
1472,128.5464673,38.3017339,y
1473,126.9159298,36.302196,y
1474,127.6813458,35.3580771,y
1475,126.4177826,36.6068354,y
1476,128.7538477,35.3707487,y
1477,127.6086301,36.9563721,y
1478,127.5930809,35.0559529,y
1479,127.5930809,35.0559529,y
1480,127.6320322,35.0692864,y
1481,127.1484646,37.0247568,y
1482,127.381801,38.068163,y
1483,126.5250116,36.164233,y
1484,127.7882815,37.5594165,y
1485,127.5765661,35.3710533,y
1486,126.2728859,36.7245804,y
1487,127.291481,36.1927363,y
1488,128.9098524,35.5232228,y
1489,126.9141046,37.8042187,y
1490,128.2737967,37.3661261,y
1491,126.3037249,36.6144039,y
1492,127.5353432,37.7723645,y
1493,127.3982642,36.8711376,y
1494,128.500403,37.9112769,y
1495,128.1062214,37.4321541,y
1496,128.2086625,35.4261677,y
1497,126.5216161,35.6118589,y
1498,127.6250222,37.8233357,y
1499,128.1051477,35.9274821,y
1500,129.001225,35.6659701,y
1501,128.2693287,35.7801235,y
1502,126.8777463,37.8849478,y
1503,127.5285241,37.8948639,y
1504,127.5657964,37.8724804,y
1505,128.3286743,37.6481943,y
1506,128.585354,37.1257108,y
1507,127.3742318,37.0484473,y
1508,128.9882681,36.0452518,y
1509,127.4077889,37.7543007,y
1510,127.4279539,35.855211,y
1511,129.2946747,35.9217385,y
1512,129.2389006,36.2785899,y
1513,127.9983323,37.2083997,y
1514,127.2759065,37.256109,y
1515,126.5080495,36.3248158,y
1516,129.0007229,35.6672603,y
1517,126.396876,33.443689,y
1518,127.9649409,35.3818781,y
1519,126.910735,37.3825355,y
1520,129.280254,37.1410517,y
1521,129.3425505,36.2381167,y
1522,127.6518913,37.6808408,y
1523,127.8602586,34.7445445,y
1524,128.3264167,37.2913345,y
1525,128.1399087,37.2498068,y
1526,127.1883822,34.7031175,y
1527,127.7859536,36.5251847,y
1528,126.6113229,37.7406333,y
1529,128.5085477,35.3930913,y
1530,127.1694033,37.2072847,y
1531,128.5267681,38.3234802,y
1532,128.5560683,35.6632006,y
1533,128.3695929,37.6457374,y
1534,128.9967193,36.9507707,y
1535,129.0039864,37.0596981,y
1536,127.7617999,34.6147024,y
1537,128.0250018,35.4963606,y
1538,127.7553136,34.6169855,y
1539,127.0159079,36.7162118,y
1540,126.8583246,36.0884522,y
1541,128.634558,37.8714067,y
1542,127.1541017,37.5358815,y
1543,128.406657,35.1524195,y
1544,126.9912981,36.5145773,y
1545,126.938478,37.6517679,y
1546,128.7418225,37.5715684,y
1547,128.4553181,36.9894797,y
1548,128.1361138,36.6215693,y
1549,126.4471352,37.2637704,y
1550,128.7408376,35.9641281,y
1551,129.2951566,35.819148,y
1552,128.5046926,36.9220823,y
1553,127.612295,37.6641163,y
1554,126.3038417,36.6133484,y
1555,128.5068369,35.6910027,y
1556,126.9379027,37.7704096,y
1557,127.9664143,34.984468,y
1558,126.9144968,37.8911692,y
1559,129.2108045,36.1474462,y
1560,126.7434068,36.8314115,y
1561,128.9805981,35.5789627,y
1562,127.6193935,37.5462949,y
1563,127.0010282,38.0906819,y
1564,129.5244986,35.8577294,y
1565,127.1900106,35.4952009,y
1566,128.7448039,37.0725771,y
1567,127.266972,35.6681237,y
1568,128.9467516,35.3947454,y
1569,127.8563405,34.7435549,y
1570,128.3279648,38.1927024,y
1571,127.0183811,36.5935184,y
1572,127.5663217,36.1953438,y
1573,129.1991053,36.9950346,y
1574,128.0156817,35.9771001,y
1575,128.1120619,37.114044,y
1576,129.058118,35.6640559,y
1577,127.8414386,36.8206892,y
1578,129.0410068,35.7578172,y
1579,128.1653255,37.2443009,y
1580,126.8945754,37.2109376,y
1581,127.4385337,36.3969703,y
1582,127.3996608,38.111963,y
1583,127.4911397,38.0565891,y
1584,128.0572467,37.4268876,y
1585,127.7587293,36.7406022,y
1586,128.7078923,37.1468855,y
1587,128.6762554,37.035477,y
1588,127.1056858,37.9712916,y
1589,127.7413647,35.6413353,y
1590,127.1018498,37.9073979,y
1591,128.271781,37.3770757,y
1592,128.8566995,35.5430289,y
1593,127.1927936,37.0838653,y
1594,127.7599287,37.3930539,y
1595,127.5678493,37.7145801,y
1596,127.5734551,37.5957698,y
1597,127.6005389,37.6057269,y
1598,127.5968084,37.5993991,y
1599,127.412328,37.7542993,y
1600,129.0690552,35.7213059,y
1601,127.3167571,38.066029,y
1602,127.3214047,38.089466,y
1603,127.8949944,35.3329003,y
1604,127.8190127,35.3850747,y
1605,127.1207106,37.900933,y
1606,128.9794023,37.2090003,y
1607,127.5738331,37.9778582,y
1608,127.8646471,37.5277081,y
1609,128.3711752,37.8316611,y
1610,128.3691494,37.8314424,y
1611,128.358277,37.6312479,y
1612,128.9671984,35.1670019,y
1613,128.9404502,35.9898702,y
1614,128.6808832,37.8458423,y
1615,126.3497965,36.7770643,y
1616,127.8338141,35.3079167,y
1617,127.1354706,37.9791858,y
1618,126.9797164,38.0221917,y
1619,127.3153356,37.836492,y
1620,127.4997249,37.5472777,y
1621,128.157204,37.245979,y
1622,127.4690661,36.2373729,y
1623,128.6585157,37.1552007,y
1624,127.1272298,37.9445735,y
1625,128.2791269,37.3476024,y
1626,128.0656557,36.4720356,y
1627,128.2523191,36.4564624,y
1628,127.9881562,34.7225315,y
1629,126.4764272,36.5849333,y
1630,127.8965836,36.7567221,y
1631,128.1785338,37.3236099,y
1632,128.475875,37.8337987,y
1633,128.12999,35.2918054,y
1634,127.6892996,37.6963001,y
1635,126.8000499,34.5351298,y
1636,128.8124517,35.3664367,y
1637,128.475386,37.6978701,y
1638,126.5001923,33.2325358,y
1639,126.4654164,33.3147175,y
1640,127.0775094,35.4158854,y
1641,128.6009586,35.5153999,y
1642,127.5340153,36.2350072,y
1643,128.2506707,37.6968785,y
1644,127.0401589,37.6960482,y
1645,127.0241838,37.4278311,y
1646,126.8867549,37.9959407,y
1647,127.4263787,37.647816,y
1648,126.7189118,36.0455656,y
1649,126.6451667,36.0852259,y
1650,127.6012627,37.8191162,y
1651,126.5257078,36.1643093,y
1652,126.5731691,36.1406479,y
1653,126.5021901,36.1449612,y
1654,126.1135371,37.2236824,y
1655,126.1274524,36.719717,y
1656,128.5746709,38.1234993,y
1657,126.3238473,37.7513525,y
1658,128.8767911,37.0136929,y
1659,126.4630334,35.0947361,y
1660,126.9180759,38.0542863,y
1661,128.2733966,37.3694681,y
1662,127.5732255,37.850929,y
1663,128.1510108,37.0049206,y
1664,127.0465656,37.8267566,y
1665,128.6765205,37.0357641,y
1666,126.493348,37.600594,y
1667,127.3433942,36.0522257,y
1668,126.5828185,35.5028114,y
1669,128.9368805,37.4682203,y
1670,127.5090407,37.5568096,y
1671,128.3519947,35.4565999,y
1672,128.5438624,38.1630072,y
1673,127.641409,37.8005486,y
1674,128.2403601,38.1384029,y
1675,126.4248224,37.3961219,y
1676,128.7451714,37.1223144,y
1677,127.5895058,35.2036854,y
1678,127.2011695,35.4603843,y
1679,127.5729974,37.808534,y
1680,127.3603551,35.1479527,y
1681,127.1920558,35.3390801,y
1682,126.9213199,36.1306862,y
1683,128.9643954,36.2435603,y
1684,128.5263305,37.2692007,y
1685,128.0416819,36.5350634,y
1686,128.1630932,35.8683648,y
1687,127.6622872,37.5642189,y
1688,127.5139088,37.6236274,y
1689,127.3371065,36.5158721,y
1690,129.0005945,35.9840344,y
1691,126.4348512,37.7769726,y
1692,126.211085,36.8982769,y
1693,128.7413289,37.8479465,y
1694,128.7084704,37.814817,y
1695,128.4548777,36.9889688,y
1696,127.1572,37.995063,y
1697,128.0898577,36.8238656,y
1698,128.2723521,37.3726964,y
1699,127.3345082,37.9571666,y
1700,128.1270691,35.7752991,y
1701,127.8168127,35.3494068,y
1702,128.512994,37.0389694,y
1703,128.502086,36.926357,y
1704,128.4149725,37.0006748,y
1705,129.0516327,35.404333,y
1706,128.3118591,36.9203379,y
1707,126.4601554,37.7408766,y
1708,127.983682,37.196086,y
1709,128.607691,37.0768842,y
1710,127.0206434,37.0167678,y
1711,127.8395519,36.6007295,y
1712,127.7710956,36.5738163,y
1713,127.7790833,36.5743651,y
1714,128.6035914,38.1901406,y
1715,126.526022,36.167161,y
1716,126.5810315,37.689529,y
1717,128.654645,36.0627154,y
1718,126.5163708,37.6263487,y
1719,127.4689533,37.5414233,y
1720,126.4528625,37.2744298,y
1721,128.5132557,37.9581423,y
1722,129.0007229,35.6723244,y
1723,128.8585932,35.5469513,y
1724,128.1105585,35.6346394,y
1725,128.3350852,38.1943958,y
1726,128.2712844,37.3282194,y
1727,128.5029616,38.0743309,y
1728,127.9547878,37.5622773,y
1729,126.4559511,37.2718915,y
1730,127.3506794,37.8532049,y
1731,128.6714714,37.8429042,y
1732,127.9661896,34.987387,y
1733,128.3307745,37.6555025,y
1734,128.4192692,36.9657713,y
1735,127.1655687,38.0228461,y
1736,126.6190968,37.3511626,y
1737,126.1346297,36.7780664,y
1738,128.6927604,37.3191264,y
1739,126.1368654,36.7473517,y
1740,129.0485301,35.4444609,y
1741,128.4466122,36.0235917,y
1742,128.0249669,34.7231629,y
1743,126.5399565,33.4687254,y
1744,128.0711731,37.8607003,y
1745,128.5054975,38.3381838,y
1746,128.5543581,38.0501362,y
1747,127.6763588,36.129737,y
1748,127.3049628,36.144314,y
1749,127.6526551,37.0393686,y
1750,127.135621,37.9413879,y
1751,128.423956,38.440232,y
1752,128.5114209,38.0781206,y
1753,127.2651659,37.7191572,y
1754,127.8301144,35.7628528,y
1755,127.8315083,35.7587062,y
1756,127.2393902,37.862785,y
1757,128.1657357,37.7633462,y
1758,128.279203,37.350745,y
1759,127.0591936,35.4317796,y
1760,127.4485303,34.9008981,y
1761,127.4773057,35.0432702,y
1762,128.3588227,37.4415063,y
1763,127.2688952,36.8585104,y
1764,128.1331596,34.978017,y
1765,127.0992454,35.1799146,y
1766,128.7306273,36.9963374,y
1767,127.9898533,36.5656209,y
1768,127.4209139,38.2469833,y
1769,126.2867957,36.9058645,y
1770,128.2732714,36.1359903,y
1771,128.0009971,37.210391,y
1772,127.2967991,37.7265925,y
1773,128.8264096,35.9792465,y
1774,127.7568353,37.6810128,y
1775,127.4864973,37.5002893,y
1776,126.3087528,37.1686608,y
1777,127.4298365,37.569537,y
1778,127.8875494,36.7824334,y
1779,125.9485579,34.6733697,y
1780,128.2055262,37.5871284,y
1781,129.0217459,35.5415204,y
1782,127.3445287,37.4492914,y
1783,128.9245414,35.2771149,y
1784,127.4691004,37.4674158,y
1785,128.6651548,34.8145708,y
1786,127.4846948,35.9934673,y
1787,126.6966317,37.7139289,y
1788,128.3027706,38.1830678,y
1789,127.9544927,37.2143533,y
1790,128.2904731,38.0341077,y
1791,127.9024229,36.7456517,y
1792,127.8009144,36.6808452,y
1793,127.7812864,34.5050012,y
1794,128.1242933,37.5089708,y
1795,129.5741744,36.062427,y
1796,127.3903493,38.0881935,y
1797,126.3751477,37.6347315,y
1798,127.6065734,36.6294626,y
1799,126.592832,37.2507754,y
1800,128.2755792,37.2928467,y
1801,128.6547756,36.0499435,y
1802,128.0446369,37.5762877,y
1803,127.5566167,37.8653684,y
1804,129.3054817,35.8064248,y
1805,129.1133423,37.5746187,y
1806,128.6270537,34.7835075,y
1807,127.3242195,38.0503676,y
1808,128.3929791,37.2558095,y
1809,128.1556853,35.4167704,y
1810,128.863518,35.6694294,y
1811,128.1566503,37.2474946,y
1812,127.7400448,36.7237897,y
1813,127.8688855,35.6886499,y
1814,127.3606509,36.8867424,y
1815,127.0009999,36.8063004,y
1816,126.9056924,36.7816647,y
1817,128.7126807,37.5089982,y
1818,128.72394,37.4754538,y
1819,128.9245914,35.6067305,y
1820,127.3058131,37.8946656,y
1821,126.4882269,36.9131452,y
1822,128.4127341,37.9646985,y
1823,128.353734,37.6209948,y
1824,127.1526444,36.2645474,y
1825,127.1724567,37.9227219,y
1826,127.1584151,35.9734951,y
1827,128.6006434,35.1078798,y
1828,128.0826466,37.8072142,y
1829,126.8166798,37.3226948,y
1830,127.4368723,37.0930623,y
1831,127.3088548,37.0343735,y
1832,127.4071687,37.088803,y
1833,126.9503361,37.8720043,y
1834,127.0072391,38.074565,y
1835,126.748358,36.3713802,y
1836,127.1573778,37.9935529,y
1837,128.8557742,35.5420512,y
1838,126.8996964,35.4035954,y
1839,128.5010882,37.0395437,y
1840,128.0592207,38.1671426,y
1841,128.0503854,38.1664813,y
1842,128.5705796,35.5532499,y
1843,126.5120391,37.5877754,y
1844,128.5372627,37.9973426,y
1845,126.9562909,37.9142692,y
1846,126.9494098,37.7311454,y
1847,126.9375993,37.7748547,y
1848,126.9382402,37.773762,y
1849,127.8605163,35.6951254,y
1850,127.2968423,37.2119228,y
1851,127.7691682,37.5404117,y
1852,127.6124744,37.4495426,y
1853,127.6231495,37.5001679,y
1854,127.5314361,37.494374,y
1855,126.1776166,34.9968071,y
1856,127.7532375,36.4456179,y
1857,128.5416306,37.2925072,y
1858,128.6459117,37.9405251,y
1859,128.6633315,37.9471385,y
1860,128.3731132,37.1986218,y
1861,126.13326168211508,36.75230706865087,y
1862,128.1778029,34.9831554,y
1863,128.9785338,35.5797758,y
1864,128.5157115,37.9601729,y
1865,128.1096505,37.1727194,y
1866,129.1512555,36.1927545,y
